ID,Name,Producer,Group,Type,Standard (ASBC/EBC/ION),Moisture (%),"Extract, F.G. dry (%)",Extract (L/KG),Fine-coarse difference (EBC),Potential (SG),Color (EBC),Diastatic power (ºWK),Protein Total (%),Soluble protein (%),Total Nitrogen (%),Soluble Nitrogen (mg/100g),Max in Batch (%),FAN (mg/g),Alpha Amylase (Dry min),Beta Glucans (mg/l),Saccharification time (min),Viscosity (mPa.s),DMS-P,Kolbach Index,Friability (%),Wort pH,Country,Notes,
01ef29ad-8274-47db-ad6e-13bc1647e97a,Viking Wheat Malt Organic,Viking Malt,,grain,EBC,6,82,,,,6.5,250,13.5,,,900,50,90,,,,2,,,,6.3,Denmark,Wheat malt is used mainly for wheat beers and some other top fermented beers. Wheat malt is also used for lager beers for flavor enrichment and to improve foam stability. ,
b08d6f55-a6f0-45d9-b783-2193a5a1bddf,Viking Pilsner Malt Organic,Viking Malt,,grain,EBC,5,79,,,,5,220,12.5,,,900,,130,,,,,,,75,,Denmark,Pilsner Malt Organic can be used for all kind of organic beers or whiskies. The color of the pilsner malt is low.,
fa27dc6e-8073-4419-b93b-2cdb586ed728,Viking Pale Ale Malt Organic,Viking Malt,,grain,EBC,5,78,,,,7,,12.5,,,,,,,,,,,43,75,,Denmark,For all kind of beers or whiskies. The color of the pale ale malt is rather low.,
11342e01-31cd-4492-9fa6-0d9b04f13e9f,Viking Munich Light Organic,Viking Malt,,grain,EBC,5,78,,,,20,,12.5,,,,,130,,,15,,,,75,,Denmark,"Organic Munich Malt is ideal malt for dark lagers, festival beers and bocks for underlining malty flavors and full bodied taste. The decreased enzyme activities have to be taken into consideration when designing the brewing recipe.",
cfd418e0-34b0-454d-aaad-c6cb1d718fa6,Viking Caramel Malt 100 Organic,Viking Malt,,grain,EBC,6,75,,,,100,,,,,,,,,,,,,,,,Denmark,"Organic Caramel Malt 100 is well suited for winter beers, ale-type beers and other aromatic beers like dark lagers and stouts. Small amounts can be used for color adjustment and flavor enrichment of pale lagers as well.",
72dc65b8-5368-4abe-a122-e9df3136bd44,Viking Black Malt Organic,Viking Malt,,grain,EBC,5,65,,,,1500,,,,,,10,,,,,,,,,,Denmark,"Organic Black Malt is used in stouts and porters, mainly for its strong coloring ability. Normally portions 1–2% give a remarkable increase in color without significant change in flavor. By raising the percentage of Organic Black Malt in malt bill the changes in taste can be found quickly.",
7d794941-e497-43cd-95bd-37c0416b84de,Viking Smoked Wheat Malt,Viking Malt,smoked,grain,EBC,9,81,,,,10,,13.5,,,,,,,,,,,,,,Denmark,In the brewing Smoked Wheat Malt can be used for beer called “grodziskie” and other special beers. Smoked Malt can be also used in bakeries as a spice.,
22bbd2a8-50b3-45ee-a0fd-fd90afdb8ebe,Viking Smoked Malt,Viking Malt,smoked,grain,EBC,9,81,,,,10,,12,,,,,,,,,,,,,,Denmark,In the brewing Smoked Malts can be considered as pilsner malt with a special aroma as Smoked Malts flavor and taste profile is not too overwhelming. Smoked Malts can be also used in bakeries as a spice.,
f4f7bd75-3b81-4af8-ad04-ab6cfdb6884b,Viking Lightly Peated Malt,Viking Malt,smoked,grain,EBC,9,81,,,,10,,12,,,,,,,,,,,,,,Denmark,"Lightly Peated Malt can be used in distilleries in whisky production. In the brewing process, as Lightly Peated Malts flavor and taste profile is not too overwhelming, it can be considered as pilsner malt with a special aroma. Lightly Peated Malt can be also used in bakeries as a spice.",
b03fb4a3-5102-46b2-82f2-f34b9a86ddc2,Maris Otter Sd Colour,Warminster Maltings,base,grain,EBC,4.5,,300,,,7,,,,1.6,,,,,,,,,,88,,UK,,
f32af382-a589-4c02-99f0-7d33dadb960b,Maris Otter Low Colour,Warminster Maltings,base,grain,EBC,5,,300,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
13fb4bda-b471-4006-9c4e-be196f9470d8,Pale Ale Std Colour ,Warminster Maltings,base,grain,EBC,4.5,,302,,,7,,,,1.6,,,,,,,,,,88,,UK,,
b930eeaa-9ed2-4c55-a071-67f7249ab114,Pale Ale Low Colour,Warminster Maltings,base,grain,EBC,5,,302,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
09f9c078-1cb7-43a2-bb0f-c096ff0bc822,Lager,Warminster Maltings,base,grain,EBC,4.5,,300,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
bc63424f-6f9e-4ab2-9f63-0c2e1506c9a3,Wheat Malt,Warminster Maltings,base,grain,EBC,6,,300,,,5,,,,2.2,,,,,,,,,,,,UK,,
5f74bb58-4fe6-4720-8a87-879b5924dc21,Rye Malt,Warminster Maltings,base,grain,EBC,6,,305,,,7,,,,1.5,,,,,,,,,,,,UK,,
26040578-6a5e-4e7d-a9fe-6abe7771a8c2,Mild Ale,Warminster Maltings,specialty,grain,EBC,4.5,,295,,,14,,,,,,,,,,,,,,,,UK,,
ac94fe1f-70cb-4769-9788-4ee8047a21e3,Munich,Warminster Maltings,specialty,grain,EBC,4.5,,295,,,20,,,,,,,,,,,,,,,,UK,,
8d48f885-c0b1-4f97-9d07-74e62204d3aa,Vienna,Warminster Maltings,specialty,grain,EBC,4.5,,295,,,14,,,,,,,,,,,,,,,,UK,,
4c0192a7-d340-4c4e-aa7f-a98f27c9c074,Flaked Torrefied Barley,Warminster Maltings,,grain,EBC,10,,283,,,4.5,,,,,,,,,,,,,,,,UK,,
01d53edc-9a46-4859-8a4b-ef45e8ebfed2,Flaked Maize,Warminster Maltings,,grain,EBC,8.5,,307,,,1.3,,,,,,,,,,,,,,,,UK,,
7c797478-2b37-45d6-9de7-8da3e0469924,Flaked Malted Oats ,Warminster Maltings,,grain,EBC,11,,266,,,5.5,,,,,,,,,,,,,,,,UK,,
f65a5d9f-e903-4d92-b54a-200a1f0760c1,Torrefied Wheat,Warminster Maltings,,grain,EBC,10,,285,,,4.5,,,,,,,,,,,,,,,,UK,,
32f411e4-2246-4302-bf78-bb4b191081ed,CaraGold,Warminster Maltings,,grain,EBC,8,,270,,,17,,,,,,,,,,,,,,,,UK,,
7af38a67-d167-4360-9b62-b1821b2c23ea,CaraMalt,Warminster Maltings,,grain,EBC,7.5,,270,,,42,,,,,,,,,,,,,,,,UK,,
9ebf5431-1775-4d64-a9f9-7632ef9dfbfd,Crystal 100 ,Warminster Maltings,,grain,EBC,5.5,,270,,,130,,,,,,,,,,,,,,,,UK,,
af235823-b3df-4eee-878f-e25dc1365e8b,Crystal 150,Warminster Maltings,,grain,EBC,4.5,,270,,,190,,,,,,,,,,,,,,,,UK,,
049400ba-0570-492e-9616-88d783ebbf8d,Crystal 200,Warminster Maltings,,grain,EBC,4.5,,265,,,265,,,,,,,,,,,,,,,,UK,,
54ab0201-e10b-4ba9-87fc-594845b917d2,Crystal 400,Warminster Maltings,,grain,EBC,3.5,,270,,,525,,,,,,,,,,,,,,,,UK,,
4fc91af8-b555-423f-8d2e-1d4e20c5b68a,Crystal Rye,Warminster Maltings,,grain,EBC,5,,270,,,220,,,,,,,,,,,,,,,,UK,,
9ab70666-8feb-4331-b703-4ca58671c877,Crystal Wheat,Warminster Maltings,,grain,EBC,5,,270,,,180,,,,,,,,,,,,,,,,UK,,
c98be142-5f23-42a4-b3bb-72aa580fc3d2,Amber,Warminster Maltings,roasted,grain,EBC,3,,275,,,85,,,,,,,,,,,,,,,,UK,,
7b44354e-c92a-4f54-b2ca-b999de39cd50,Brown,Warminster Maltings,roasted,grain,EBC,3.5,,275,,,145,,,,,,,,,,,,,,,,UK,,
bb55148b-62a7-492b-871c-3f7f45010f06,Low Colour Chocolate,Warminster Maltings,roasted,grain,EBC,3.5,,280,,,655,,,,,,,,,,,,,,,,UK,,
a1bea28d-94b4-4509-9e3e-6c0f614163d4,Chocolate,Warminster Maltings,roasted,grain,EBC,3.5,,270,,,1310,,,,,,,,,,,,,,,,UK,,
cfeb3497-38d6-446e-af07-0f0599724a57,Black,Warminster Maltings,roasted,grain,EBC,3.5,,265,,,1800,,,,,,,,,,,,,,,,UK,,
6db0bae1-a9b3-4679-b666-f05cf689ab46,Roasted Barley,Warminster Maltings,roasted,grain,EBC,3.5,,265,,,1800,,,,,,,,,,,,,,,,UK,,
c964c0f6-b041-4d9b-8861-afbcab8eb96f,Maris Otter Std Colour*,Warminster Maltings,,grain,EBC,4.5,,300,,,7,,,,1.6,,,,,,,,,,88,,UK,,
0304feb9-0c6d-409c-b665-ab5e2cdf3124,Maris Otter Low Colour*,Warminster Maltings,,grain,EBC,5,,300,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
122709a3-02df-42ea-8333-fef879f0dc83,Plumage Archer Std Colour*,Warminster Maltings,,grain,EBC,4.5,,300,,,7,,,,1.6,,,,,,,,,,88,,UK,,
8f347e33-0eb2-4b1e-927f-3f23f811107a,Pale Ale Std Colour,Warminster Maltings,,grain,EBC,4.5,,302,,,7,,,,1.6,,,,,,,,,,88,,UK,,
208e3948-991a-42bb-9816-bebaf82c4f74,Pale Ale Low Colour,Warminster Maltings,,grain,EBC,5,,302,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
4a67e24e-3af9-49f9-aa84-fe1b20bdeb43,Lager,Warminster Maltings,,grain,EBC,4.5,,300,,,3.6,,,,1.6,,,,,,,,,,88,,UK,,
26abda85-05b6-4e9b-b74d-2b32668ede3b,Wheat Malt,Warminster Maltings,,grain,EBC,6,,300,,,5,,,,2.2,,,,,,,,,,,,UK,,
d937edff-1b2e-47b0-b6b1-efb6f8bc3ca1,Rye Malt,Warminster Maltings,,grain,EBC,6,,305,,,7,,,,1.5,,,,,,,,,,,,UK,,
9579e7ae-95d1-46b3-9b1d-09d45ea853a3,CaraMalt,Warminster Maltings,,grain,EBC,7.5,,270,,,50,,,,,,,,,,,,,,,,UK,,
7b4bb0f3-102e-4666-a234-de1b065507a8,Crystal 150,Warminster Maltings,,grain,EBC,4.5,,270,,,210,,,,,,,,,,,,,,,,UK,,
3721c80e-dd79-4614-8bcf-8c53035d475a,Crystal 400,Warminster Maltings,,grain,EBC,3.5,,265,,,570,,,,,,,,,,,,,,,,UK,,
6a056880-cc7c-467f-9de5-aa1c26d261a9,Munich,Warminster Maltings,,grain,EBC,4.5,,295,,,20,,,,,,,,,,,,,,,,UK,,
e7960439-23cd-43e0-b146-2ee5d86a63ab,Low Colour Chocolate*,Warminster Maltings,,grain,EBC,3.5,,280,,,715,,,,,,,,,,,,,,,,UK,,
898fea86-68fc-4c79-b934-f7ec2fd6e204,Chocolate,Warminster Maltings,,grain,EBC,3.5,,270,,,1450,,,,,,,,,,,,,,,,UK,,
451b5940-889c-4e94-ba70-0459be39c362,Roasted Barley,Warminster Maltings,,grain,EBC,3.5,,265,,,1910,,,,,,,,,,,,,,,,UK,,
704ddf92-594c-456c-856b-9d6f19ba789d,Weyermann® Extra Pale Premium Pilsner Malt,Weyermann,base,grain,EBC,,,,,,3.5,,,,,,100,,,,,,,,,,Germany,Pils / Pilsners / Pilseners as well as any lager and ale styles requiring pale base malt.,
40c8855f-cfd5-4940-995e-19692c8c3adf,Weyermann® Pilsner Malt,Weyermann,base,grain,EBC,,,,,,4.5,,,,,,100,,,,,,,,,,Germany,"Pilsner, Pilsner and Ales.",
4d59ea4e-6305-4172-9524-5f75842b3787,Weyermann® Pale Ale Malt,Weyermann,base,grain,EBC,,,,,,7.5,,,,,,100,,,,,,,,,,Germany,"For all beer types, Ale, Stout and Porter.",
da66ab1f-94d2-47b8-803e-2e13e02a85f6,Weyermann® Vienna Malt,Weyermann,base,grain,EBC,,,,,,9,,,,,,100,,,,,,,,,,Germany,"Vienna Beer Style  “Maerzenbier”, “Mai-Bock”,  Amber Lager, Home Brew Beer, Golden Ale and October Beer.",
ee9cf72c-c8be-42d1-83d7-5ed532d60988,Weyermann® Munich Malt,Weyermann,base,grain,EBC,,,,,,25,,,,,,100,,,,,,,,,,Germany,"For Dark Lagers, Dark Beer, Bock Beer, October Beer, Stout, “Schwarzbier”, Brown Ale, Dark Ale and Amber Beer.",
f366811f-ab03-4330-a1a5-b598fe1a1256,Weyermann® Beech Smoked Barley Malt,Weyermann,smoked,grain,EBC,,,,,,8,,,,,,100,,,,,,,,,,Germany,"For Smoked Beers, specialty beers “Bamberger Rauchbier”, “Kellerbier”, Lager, Alaskan Ale, Scottish Ale.",
8c69b266-4060-44fd-b916-c3be7d05202b,Weyermann® Oak Smoked Wheat Malt,Weyermann,smoked,grain,EBC,,,,,,6,,,,,,80,,,,,,,,,,Germany,"For Wheat Beers, Smoked Wheat Ales, Ales, Smoked Ales and Grodziskie (Grätzer Beer).",
1468a90e-499c-4674-a681-0350a8ef6a9e,Weyermann® Acidulated Malt,Weyermann,specialty,grain,EBC,,,,,,12,,,,,,10,,,,,,,,,4.5,Germany,Reduction of mash-pH leads to a better mash working intensified fermentation lighter Pilsner color improved flavor stability “well-rounded” beer flavor.,
c92a5a9f-a82b-4622-8d74-d1faa15aa4bd,Weyermann® Melanoidin Malt,Weyermann,specialty,grain,EBC,,,,,,80,,,,,,20,,,,,,,,,,Germany," improved flavor stability, fullness and rounding of the beer color, improved red color of beer, intense maltiness; notes of honey and biscuit.",
4ba902ff-5b5f-4c87-9d28-9feaa7fae117,Weyermann® Pale Wheat Malt,Weyermann,,grain,EBC,,,,,,5,,,,,,80,,,,,,,,,,Germany,"Typical top-fermented aroma, a slimmer, more sprightly beer produces superb wheat beers with aromas appropriate for styles.",
9816a715-c3e1-411e-9d3c-3b2c5ef657f6,Weyermann® Dark Wheat Malt,Weyermann,,grain,EBC,,,,,,20,,,,,,50,,,,,,,,,,Germany,"Typical top-fermented aroma, a slimmer, more sprightly beer produces superb wheat beers with aromas appropriate for styles.",
e0922b1b-10f1-4de8-9a2f-b61e1f6dc077,Weyermann® CARAWHEAT® Caramel Wheat Malt,Weyermann,,grain,EBC,,,,,,140,,,,,,15,,,,,,,,,,Germany,"Promoted fullness, emphasized typical wheat malt aroma, enhanced color, mild notes of caramel, almonds. biscuit, and bread.",
bca47d09-2379-4151-b13d-1fb5703f850f,Weyermann® Chocolate Wheat Malt,Weyermann,roasted,grain,EBC,,,,,,1200,,,,,,5,,,,,,,,,,Germany,"Intensified aroma of dark top-fermented beers as well as improved color, mild roast aroma.",
a752c49a-3a65-4ade-8bc4-4dc6ba666b2a,Weyermann® CARAPILS®,Weyermann,caramel,grain,EBC,,,,,,6.5,,,,,,40,,,,,,,,,,Germany,"Foam improvement, improved head retention, fuller body.",
b2156314-6862-4feb-b85d-844b4c9343e5,Weyermann® CARAHELL®,Weyermann,caramel,grain,EBC,,,,,,30,,,,,,30,,,,,,,,,,Germany,"Fuller body, improved aroma, good effect on beer foam, full, round flavor, deep, saturated color, gentle notes of caramel.",
49d919f8-e222-462a-9efb-9bda0b9e747a,Weyermann® CARARED®,Weyermann,caramel,grain,EBC,,,,,,60,,,,,,25,,,,,,,,,,Germany,"Fuller body, deep, saturated color, red color, improved malt aroma, notes of caramel, honey and biscuit.",
52b6caeb-c6a4-4bec-8a76-a9372da99039,Weyermann® CARAAMBER®,Weyermann,caramel,grain,EBC,,,,,,80,,,,,,20,,,,,,,,,,Germany,"Improved flavor stability promoted fullness, enhanced color, full red color,  better mash efficiency, notes of toffee, caramel, and bread.",
7d524a0d-356c-4d8e-bb33-7ac39395e02e,Weyermann® CARAMUNICH® I,Weyermann,caramel,grain,EBC,,,,,,100,,,,,,10,,,,,,,,,,Germany,"Increased fullness, heightened malt aroma, full, round flavor,  deep, saturated color, intense caramel aroma; notes of biscuit.",
10600855-c833-4050-8655-d18601021992,Weyermann® CARAMUNICH® II,Weyermann,caramel,grain,EBC,,,,,,130,,,,,,10,,,,,,,,,,Germany,"Increased fullness, heightened malt aroma, full, round flavor,  deep, saturated color, intense caramel aroma; notes of biscuit.",
e4bb6f6e-ad9b-4297-b289-5e8fb1c3973d,Weyermann® CARAMUNICH® III,Weyermann,caramel,grain,EBC,,,,,,160,,,,,,10,,,,,,,,,,Germany,"Increased fullness, heightened malt aroma, full, round flavor,  deep, saturated color, intense caramel aroma; notes of biscuit.",
d365180b-811c-4f71-94ca-0677837cdad8,Weyermann® CARAAROMA®,Weyermann,caramel,grain,EBC,,,,,,450,,,,,,15,,,,,,,,,,Germany,"Fuller body, deep, saturated color, red color,  improved malt aroma,  notes of roasted nuts, dark caramel, and dried fruits.",
9a4b5f32-270f-46ae-9cfe-1a822e5f6d4d,Weyermann® CARABELGE ®,Weyermann,caramel,grain,EBC,,,,,,35,,,,,,30,,,,,,,,,,Germany,"Mild, restrained notes of caramel; notes of dried fruits and nuts, honey-colored hue.",
d8ecd7e2-a04d-463e-963f-8ce2ff860f7a,Weyermann® CARABOHEMIAN®,Weyermann,caramel,grain,EBC,,,,,,220,,,,,,15,,,,,,,,,,Germany,"Iintensified caramel aroma; notes of bread, caramel, and toffee, fuller body.",
7376b853-b3e5-46c2-86f4-481d8aa6f9a5,Weyermann® CARAWHEAT®,Weyermann,caramel,grain,EBC,,,,,,140,,,,,,15,,,,,,,,,,Germany,"Promoted fullness, emphasized typical wheat malt aroma, enhanced color.",
747333d2-05ae-4aae-b76c-5f4e5ac77279,Weyermann® CARARYE®,Weyermann,caramel,grain,EBC,,,,,,200,,,,,,15,,,,,,,,,,Germany,"Typical rye flavor, nice brown color.",
7e50a61e-218f-4d97-afc4-f5d55d9182c1,Weyermann® Barke® Pilsner Malt,Weyermann,,grain,EBC,,,,,,4.5,,,,,,100,,,,,,,,,,Germany,"For authentic lagers, enhances body and mouthfeel substantially intense malt aromas, excellent process characteristics in the brew house and during filtration. for increased extract efficiency.",
0f7c6844-97b4-49bb-9409-e4abf62a527e,Weyermann® Barke® Vienna Malt,Weyermann,,grain,EBC,,,,,,9,,,,,,100,,,,,,,,,,Germany,"Full-bodied, golden color, smooth taste, intensely malty-sweet; gentle notes of honey and nuts (almond and hazelnut), excellent process characteristics in the brew house and during filtration, for increased extract efficiency, THE malt for authentic lagers.",
fe462690-b2eb-4f4e-a5df-79fb7c71fa45,Weyermann® Barke® Munich Malt,Weyermann,,grain,EBC,,,,,,22,,,,,,100,,,,,,,,,,Germany,"Enhanced body and dark-beer aroma, richly malt-aromatic; notes of honey, and biscuit, excellent process characteristics in the brew house and during filtration, for increased extract efficiency, strong malt flavor and classic character for original Munich Dunkel.",
23a46a13-2a61-4778-b996-ece79184625f,Weyermann® Eraclea Pilsner Malt,Weyermann,,grain,EBC,,,,,,4.5,,,,,,100,,,,,,,,,,Germany,"Malted from Eraclea premium brewing barley cultivated in the region of Venetia, Italy, produces excellent light- to medium-body, mediterranean pale beers with excellent foam stability, Aroma: malty-sweet with mild notes of honey, perfectly harmonizes with mediterranean aroma hop varieties from Slovenia.",
f2ba4cf3-2dbe-4dfe-b936-8c2cc28518a1,Weyermann® Bohemian Pilsner Malt,Weyermann,,grain,EBC,,,,,,5,,,,,,100,,,,,,,,,,Germany,"Produced from Bohemian barley varieties, produces superb: Pilsner and Lagers.",
05ed32fe-8b87-400a-8a15-ce854a062094,Weyermann® Floor-Malted Bohemian Pilsner Malt,Weyermann,,grain,EBC,,,,,,5,,,,,,100,,,,,,,,,,Germany,"Made in an original floor malting facility from Bohemian spring barley, produces authentic traditional Bohemian-style malt flavors and aromas, suitable for all lagers and ales.",
948b00e9-1dfa-4bfc-9600-5e6a5bee3305,Weyermann® Floor-Malted Bohemian Dark Malt,Weyermann,,grain,EBC,,,,,,20,,,,,,100,,,,,,,,,,Germany,"Intensified malt aroma and taste, full body, malt sweetness.",
d530ec81-9e38-43cc-8c49-42588e9b248f,Weyermann® Floor-Malted Bohemian Wheat Malt,Weyermann,,grain,EBC,,,,,,5.5,,,,,,70,,,,,,,,,,Germany,"Intensified wheat malt aroma and taste, mild sweetness, creamy mouthfeel.",
6b5db002-4d1e-4d69-8794-730ad49c61d7,Weyermann® CARABOHEMIAN®,Weyermann,,grain,EBC,,,,,,220,,,,,,15,,,,,,,,,,Germany,"Intensified caramel aroma; notes of bread, caramel, and toffee, fuller body.",
da371e72-d427-4d77-83f4-3c4de9e06f57,Weyermann® CARABELGE ®,Weyermann,,grain,EBC,,,,,,35,,,,,,30,,,,,,,,,,Germany,"Mild, restrained notes of caramel; notes of dried fruits and nuts, honey-colored hue.",
91caad86-1631-4d46-a96d-7ad9137f0339,Weyermann® Abbey Malt ®,Weyermann,,grain,EBC,,,,,,50,,,,,,50,,,,,,,,,,Germany,"Highly friable base malt, pronounced maltiness, honey notes.",
106e7c89-45bf-4448-bbc2-9896f01cd645,Weyermann® Special W®,Weyermann,,grain,EBC,,,,,,320,,,,,,15,,,,,,,,,,Germany,"Dark-amber to deep-coppery color, adds mouthfeel, very intense, complex, mild, caramel flavor, bread crust, raisins, nutty flavor.",
157c9d92-5188-40fd-9138-dc6a80a7581b,Weyermann® CARAFA® I,Weyermann,roasted,grain,EBC,,,,,,1000,,,,,,5,,,,,,,,,,Germany,Deeper aroma of dark beers as well as beer color.,
f027778d-c48a-4b8f-afe6-5087be2d9f68,Weyermann® CARAFA® II,Weyermann,roasted,grain,EBC,,,,,,1200,,,,,,5,,,,,,,,,,Germany,Deeper aroma of dark beers as well as beer color.,
eaab7aa9-850e-487c-9cdf-467835c6c2bd,Weyermann® CARAFA® III,Weyermann,roasted,grain,EBC,,,,,,1500,,,,,,5,,,,,,,,,,Germany,Deeper aroma of dark beers as well as beer color.,
201a88ad-ead6-4c8e-b054-07fb69c9db3f,Weyermann® CARAFA® SPECIAL I,Weyermann,roasted,grain,EBC,,,,,,1000,,,,,,5,,,,,,,,,,Germany,"Our unique de-husked roasted barley malt adds aroma, color and body, with a mild, smooth flavor.",
f97bd4a2-a68c-489a-8ae4-48f88f296c9b,Weyermann® CARAFA® SPECIAL II,Weyermann,roasted,grain,EBC,,,,,,1200,,,,,,5,,,,,,,,,,Germany,"Our unique de-husked roasted barley malt adds aroma, color and body, with a mild, smooth flavor.",
0e7fe26c-8774-49c1-b172-c868b416bab6,Weyermann® CARAFA® SPECIAL III,Weyermann,roasted,grain,EBC,,,,,,1500,,,,,,5,,,,,,,,,,Germany,"Our unique de-husked roasted barley malt adds aroma, color and body, with a mild, smooth flavor.",
df5b070a-dd85-453d-bef5-e013a6695f52,Weyermann® Chocolate Wheat Malt,Weyermann,roasted,grain,EBC,,,,,,1200,,,,,,5,,,,,,,,,,Germany,"Intensified aroma of dark top-fermented beers as well as improved color, mild roast aroma.",
249b59fe-36b8-417e-974d-b204be662b07,Weyermann® Chocolate Rye Malt,Weyermann,roasted,grain,EBC,,,,,,800,,,,,,5,,,,,,,,,,Germany,"Enhanced aroma of dark, top-fermented beers as well as improved color.",
76815b8e-314e-4c7a-bc90-1c45434b9b81,Weyermann® Chocolate Spelt Malt,Weyermann,roasted,grain,EBC,,,,,,1000,,,,,,5,,,,,,,,,,Germany,"Enhanced aroma of dark, top-fermented beers as well as improved color.",
ac3ef4a3-2053-4d9e-88cf-499f5b7acc43,Weyermann® Roasted Barley,Weyermann,roasted,grain,EBC,,,,,,1300,,,,,,5,,,,,,,,,,Germany,Typical roasty aroma.,
2b2a8d68-44f5-4371-9c76-0686e8036053,Weyermann® Diastatic Barley Malt,Weyermann,,grain,EBC,,,,,,4,,,,,,50,,,,,,,,,,Germany,"Exceptional amylase strength, accelerates and enhances saccharification in mash for better extract efficiency and larger proportion of fermentables in wort, without loss of malt flavor, high diastatic power.",
fcf51017-7daf-4110-930d-b8120e331fb6,Weyermann® Diastatic Wheat Malt,Weyermann,,grain,EBC,,,,,,5,,,,,,50,,,,,,,,,,Germany,"Ideal addition to pale or dark beers, whenever extra diastatic power is needed in the mash, can be used to replace regular Pale Wheat Malt, high diastatic power.",
33c4da6e-f394-4261-945e-3174656fa5bc,Weyermann® Pale Rye Malt,Weyermann,,grain,EBC,,,,,,10,,,,,,60,,,,,,,,,,Germany,"Typical top-fermented rye flavored beers, typical rye aroma; notes of bread, creamy mouthfeel.",
d04e505b-7da2-4e3e-bda9-500e983df229,Weyermann® CARARYE® Caramel Rye Malt,Weyermann,caramel,grain,EBC,,,,,,200,,,,,,15,,,,,,,,,,Germany,"Nice brown color, typical rye flavor.",
